"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01AUG07","XLA533V"," ","73H","GOXLC","C","ALC","LGW","22:40","22:33","01:05","00:50","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01AUG07","XLA5140"," ","73H","GXLAD","C","LGW","PFO","12:55","12:50","17:35","17:32","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01AUG07","XLA5141"," ","73H","GXLAD","C","PFO","LGW","18:35","18:27","23:15","22:59","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01AUG07","XLA5188"," ","73H","GXLAI","C","LGW","LCA","14:40","14:45","19:10","19:12","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01AUG07","XLA5189"," ","73H","GXLAI","C","LCA","LGW","20:10","20:25","01:00","01:10","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
"23OCT07","09:47","Flight Statistics Report","Page -1 of 1","Legselect: LGW 738 FLIGHTS","01AUG2007 - 07AUG2007","Time mode: UTC","Frequency: 1234567"," ","Date","Flight No","CX","AC Type","Tail No","STC","Dep","Arr","STD","ATD","STA","ATA"," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01AUG07","XLA5298"," ","73H","GXLAI","C","LGW","PVK","05:10","05:10","08:30","08:20","0:00","0:00"," ","0:00","0:00"," "," "," "," "," "," "," "," "," ",""," "," "," Summary","Leg","ABH","BLH","Taxi","Fuel","Pax","Total:","","","","","0","0","Minimum Value:","","","","0","0","Maximum Value:","","","","0","0","Average:","","","","0","","Operations Control","Version 2006, 2, 1, 1  (07DEC06)","DNO","Worksets/LIVE"
